jurisdiccion_de_residencia_id,provincia_nombre,cie10_causa_id,causa_defuncion,sexo_id,Sexo,grupo_edad,cantidad,codigo,rango_edad,Especialidad,especialidad_disponible,Tasa de Mortalidad Adultos,num_establecimientos
86,SANTIAGO DEL ESTERO,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,NEFROLOGÍA,1,0.6005314419260794,865
14,CÓRDOBA,K92,Otras enfermedades del sistema digestivo,2,femenino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,GASTROENTEROLOGÍA,1,2.601768414079629,8186
18,CORRIENTES,X59,Exposición a factores no especificados,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.18515274833088505,713
10,CATAMARCA,R57,"Choque, no clasificado en otra parte",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,MEDICINA DE EMERGENCIA,0,0.07578053462385934,566
86,SANTIAGO DEL ESTERO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.6005314419260794,865
50,MENDOZA,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.674473167775137,2262
14,CÓRDOBA,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,2.601768414079629,8186
30,ENTRE RÍOS,K92,Otras enfermedades del sistema digestivo,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,GASTROENTEROLOGÍA,1,0.7222905910709475,1158
78,SANTA CRUZ,J98,Otros trastornos respiratorios,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.3947881238311271,351
6,BUENOS AIRES,C92,Leucemia mieloide,1,masculino,04.De 55 a 74 anios,14,04,De 55 a 74 anios,HEMATOLOGÍA,1,0.7563380015732742,9773
18,CORRIENTES,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.18515274833088505,713
26,CHUBUT,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.2636221549937281,956
46,LA RIOJA,N19,Insuficiencia renal no especificada,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEFROLOGÍA,1,0.5481659998043183,449
30,ENTRE RÍOS,C80,Tumor maligno de sitios no especificados,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,ONCOLOGÍA,1,0.7222905910709475,1158
6,BUENOS AIRES,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,145,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.7563380015732742,9773
86,SANTIAGO DEL ESTERO,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,NEFROLOGÍA,1,0.6005314419260794,865
74,SAN LUIS,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEFROLOGÍA,1,0.6211155378486056,575
86,SANTIAGO DEL ESTERO,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
54,MISIONES,I61,Hemorragia intraencefálica,1,masculino,04.De 55 a 74 anios,20,04,De 55 a 74 anios,NEUROLOGÍA,1,0.5356905212761011,953
54,MISIONES,I71,Aneurisma y disección aórticos,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CIRUGÍA CARDIOVASCULAR,1,0.5356905212761011,953
42,LA PAMPA,I64,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEUROLOGÍA,1,0.6524638317267923,703
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,10,04,De 55 a 74 anios,ONCOLOGÍA,1,4.903988474345726,1761
34,FORMOSA,A41,Otras Sepsis,2,femenino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.5592865389709595,473
82,SANTA FE,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,ONCOLOGÍA,1,0.8106037052668295,2548
38,JUJUY,C71,Tumor maligno del encéfalo,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ONCOLOGÍA,1,0.5449609149572425,673
70,SAN JUAN,J44,Otras enfermedades pulmonares obstructivas crónicas,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6213157091176333,880
54,MISIONES,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEFROLOGÍA,1,0.5356905212761011,953
94,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.2961290436982439,446
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,20,04,De 55 a 74 anios,CARDIOLOGÍA,1,4.903988474345726,1761
74,SAN LUIS,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6211155378486056,575
42,LA PAMPA,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6524638317267923,703
22,CHACO,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,1.814367302537006,976
6,BUENOS AIRES,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,04.De 55 a 74 anios,225,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
78,SANTA CRUZ,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.3947881238311271,351
90,TUCUMÁN,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6322620866082017,2402
66,SALTA,I61,Hemorragia intraencefálica,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEUROLOGÍA,1,0.514793286430103,1120
22,CHACO,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEUMONOLOGÍA,1,1.814367302537006,976
30,ENTRE RÍOS,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,0.7222905910709475,1158
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,MEDICINA LEGAL,1,4.903988474345726,1761
42,LA PAMPA,R57,"Choque, no clasificado en otra parte",1,masculino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,MEDICINA DE EMERGENCIA,0,0.6524638317267923,703
6,BUENOS AIRES,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
50,MENDOZA,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,16,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.674473167775137,2262
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,4.903988474345726,1761
74,SAN LUIS,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEFROLOGÍA,1,0.6211155378486056,575
54,MISIONES,V23,"Motociclista lesionado por colisión con automóvil, camioneta o furgoneta",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,TRAUMATOLOGÍA,0,0.5356905212761011,953
50,MENDOZA,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.674473167775137,2262
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I67,Otras enfermedades cerebrovasculares,1,masculino,04.De 55 a 74 anios,15,04,De 55 a 74 anios,NEUROLOGÍA,1,4.903988474345726,1761
14,CÓRDOBA,K92,Otras enfermedades del sistema digestivo,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,GASTROENTEROLOGÍA,1,2.601768414079629,8186
38,JUJUY,I61,Hemorragia intraencefálica,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,NEUROLOGÍA,1,0.5449609149572425,673
82,SANTA FE,X95,"Agresión con disparo de otras armas de fuego, y las no especificadas",1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.8106037052668295,2548
38,JUJUY,V89,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,TRAUMATOLOGÍA,0,0.5449609149572425,673
50,MENDOZA,Y34,"Evento no especificado, de intención no determinada",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.674473167775137,2262
62,RÍO NEGRO,A41,Otras Sepsis,1,masculino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.5743435493049346,605
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,15,04,De 55 a 74 anios,NEUMONOLOGÍA,1,4.903988474345726,1761
26,CHUBUT,R57,"Choque, no clasificado en otra parte",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,MEDICINA DE EMERGENCIA,0,0.2636221549937281,956
70,SAN JUAN,I25,Enfermedad isquémica crónica del corazón,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6213157091176333,880
90,TUCUMÁN,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEFROLOGÍA,1,0.6322620866082017,2402
22,CHACO,J44,Otras enfermedades pulmonares obstructivas crónicas,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,1.814367302537006,976
86,SANTIAGO DEL ESTERO,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6005314419260794,865
94,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",K74,Fibrosis y cirrosis del hígado,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,HEPATOLOGÍA,1,0.2961290436982439,446
82,SANTA FE,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,11,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
14,CÓRDOBA,I49,Otras arritmias cardiacas,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,CARDIOLOGÍA,1,2.601768414079629,8186
14,CÓRDOBA,C71,Tumor maligno del encéfalo,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,2.601768414079629,8186
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,04.De 55 a 74 anios,20,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
62,RÍO NEGRO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.5743435493049346,605
66,SALTA,R98,Muerte sin asistencia,1,masculino,04.De 55 a 74 anios,13,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.514793286430103,1120
78,SANTA CRUZ,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,7,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.3947881238311271,351
90,TUCUMÁN,I50,Insuficiencia cardíaca,2,femenino,04.De 55 a 74 anios,18,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6322620866082017,2402
62,RÍO NEGRO,N18,Enfermedad renal crónica,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEFROLOGÍA,1,0.5743435493049346,605
14,CÓRDOBA,R57,"Choque, no clasificado en otra parte",1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,MEDICINA DE EMERGENCIA,0,2.601768414079629,8186
6,BUENOS AIRES,J98,Otros trastornos respiratorios,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
46,LA RIOJA,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,NEFROLOGÍA,1,0.5481659998043183,449
90,TUCUMÁN,R57,"Choque, no clasificado en otra parte",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,MEDICINA DE EMERGENCIA,0,0.6322620866082017,2402
66,SALTA,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,04.De 55 a 74 anios,14,04,De 55 a 74 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.514793286430103,1120
54,MISIONES,V23,"Motociclista lesionado por colisión con automóvil, camioneta o furgoneta",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,TRAUMATOLOGÍA,0,0.5356905212761011,953
74,SAN LUIS,I61,Hemorragia intraencefálica,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEUROLOGÍA,1,0.6211155378486056,575
18,CORRIENTES,C25,Tumor maligno del páncreas,2,femenino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,ONCOLOGÍA,1,0.18515274833088505,713
26,CHUBUT,I63,Infarto cerebral,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUROLOGÍA,1,0.2636221549937281,956
66,SALTA,J98,Otros trastornos respiratorios,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.514793286430103,1120
30,ENTRE RÍOS,A41,Otras Sepsis,1,masculino,04.De 55 a 74 anios,25,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.7222905910709475,1158
66,SALTA,E14,"Diabetes mellitus, no especificada",2,femenino,04.De 55 a 74 anios,6,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.514793286430103,1120
50,MENDOZA,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.674473167775137,2262
90,TUCUMÁN,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6322620866082017,2402
94,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.2961290436982439,446
90,TUCUMÁN,X59,Exposición a factores no especificados,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.6322620866082017,2402
82,SANTA FE,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,36,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.8106037052668295,2548
34,FORMOSA,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CIRUGÍA GENERAL,1,0.5592865389709595,473
82,SANTA FE,J98,Otros trastornos respiratorios,2,femenino,04.De 55 a 74 anios,10,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
14,CÓRDOBA,K72,"Insuficiencia hepática, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,18,04,De 55 a 74 anios,HEPATOLOGÍA,1,2.601768414079629,8186
38,JUJUY,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CIRUGÍA GENERAL,1,0.5449609149572425,673
82,SANTA FE,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,10,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
58,NEUQUÉN,E11,Diabetes mellitus no insulinodependiente,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.4903119903707241,1287
62,RÍO NEGRO,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.5743435493049346,605
34,FORMOSA,E11,Diabetes mellitus no insulinodependiente,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.5592865389709595,473
90,TUCUMÁN,E14,"Diabetes mellitus, no especificada",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6322620866082017,2402
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C71,Tumor maligno del encéfalo,1,masculino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,ONCOLOGÍA,1,4.903988474345726,1761
26,CHUBUT,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,04.De 55 a 74 anios,21,04,De 55 a 74 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.2636221549937281,956
46,LA RIOJA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.5481659998043183,449
10,CATAMARCA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.07578053462385934,566
22,CHACO,E11,Diabetes mellitus no insulinodependiente,2,femenino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,1.814367302537006,976
42,LA PAMPA,N19,Insuficiencia renal no especificada,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,NEFROLOGÍA,1,0.6524638317267923,703
14,CÓRDOBA,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,2.601768414079629,8186
6,BUENOS AIRES,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,542,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
6,BUENOS AIRES,C92,Leucemia mieloide,2,femenino,04.De 55 a 74 anios,9,04,De 55 a 74 anios,HEMATOLOGÍA,1,0.7563380015732742,9773
10,CATAMARCA,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.07578053462385934,566
82,SANTA FE,E14,"Diabetes mellitus, no especificada",9,desconocido,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.8106037052668295,2548
42,LA PAMPA,I64,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",2,femenino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,NEUROLOGÍA,1,0.6524638317267923,703
18,CORRIENTES,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.18515274833088505,713
26,CHUBUT,E14,"Diabetes mellitus, no especificada",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.2636221549937281,956
90,TUCUMÁN,X59,Exposición a factores no especificados,1,masculino,04.De 55 a 74 anios,22,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.6322620866082017,2402
14,CÓRDOBA,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,56,04,De 55 a 74 anios,CARDIOLOGÍA,1,2.601768414079629,8186
38,JUJUY,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.5449609149572425,673
34,FORMOSA,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.5592865389709595,473
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I71,Aneurisma y disección aórticos,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CIRUGÍA CARDIOVASCULAR,1,4.903988474345726,1761
62,RÍO NEGRO,N18,Enfermedad renal crónica,2,femenino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,NEFROLOGÍA,1,0.5743435493049346,605
22,CHACO,X59,Exposición a factores no especificados,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,MEDICINA LEGAL,1,1.814367302537006,976
46,LA RIOJA,E11,Diabetes mellitus no insulinodependiente,2,femenino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.5481659998043183,449
42,LA PAMPA,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6524638317267923,703
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I42,Cardiomiopatía,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,4.903988474345726,1761
58,NEUQUÉN,J18,"Neumonía, organismo no especificado",1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.4903119903707241,1287
66,SALTA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.514793286430103,1120
90,TUCUMÁN,E14,"Diabetes mellitus, no especificada",2,femenino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.6322620866082017,2402
86,SANTIAGO DEL ESTERO,Y34,"Evento no especificado, de intención no determinada",1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.6005314419260794,865
34,FORMOSA,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,13,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.5592865389709595,473
34,FORMOSA,X59,Exposición a factores no especificados,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,MEDICINA LEGAL,1,0.5592865389709595,473
50,MENDOZA,C80,Tumor maligno de sitios no especificados,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,ONCOLOGÍA,1,0.674473167775137,2262
66,SALTA,E14,"Diabetes mellitus, no especificada",1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.514793286430103,1120
58,NEUQUÉN,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.4903119903707241,1287
18,CORRIENTES,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.18515274833088505,713
90,TUCUMÁN,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.6322620866082017,2402
18,CORRIENTES,A41,Otras Sepsis,1,masculino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.18515274833088505,713
42,LA PAMPA,K74,Fibrosis y cirrosis del hígado,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,HEPATOLOGÍA,1,0.6524638317267923,703
42,LA PAMPA,K92,Otras enfermedades del sistema digestivo,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,GASTROENTEROLOGÍA,1,0.6524638317267923,703
18,CORRIENTES,J44,Otras enfermedades pulmonares obstructivas crónicas,1,masculino,04.De 55 a 74 anios,8,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.18515274833088505,713
82,SANTA FE,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,04.De 55 a 74 anios,23,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
58,NEUQUÉN,I67,Otras enfermedades cerebrovasculares,1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,NEUROLOGÍA,1,0.4903119903707241,1287
82,SANTA FE,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,4,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
74,SAN LUIS,C18,Tumor maligno del colon,2,femenino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,0.6211155378486056,575
86,SANTIAGO DEL ESTERO,I50,Insuficiencia cardíaca,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.6005314419260794,865
90,TUCUMÁN,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,PSIQUIATRÍA,1,0.6322620866082017,2402
34,FORMOSA,D43,Tumor de comportamiento incierto o desconocido del encéfalo y del sistema nervioso central,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,ONCOLOGÍA,1,0.5592865389709595,473
6,BUENOS AIRES,J18,"Neumonía, organismo no especificado",2,femenino,04.De 55 a 74 anios,12,04,De 55 a 74 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
14,CÓRDOBA,N18,Enfermedad renal crónica,1,masculino,04.De 55 a 74 anios,24,04,De 55 a 74 anios,NEFROLOGÍA,1,2.601768414079629,8186
62,RÍO NEGRO,I21,Infarto agudo del miocardio,2,femenino,04.De 55 a 74 anios,2,04,De 55 a 74 anios,CARDIOLOGÍA,1,0.5743435493049346,605
66,SALTA,E11,Diabetes mellitus no insulinodependiente,1,masculino,04.De 55 a 74 anios,3,04,De 55 a 74 anios,ENDOCRINOLOGÍA,1,0.514793286430103,1120
22,CHACO,J98,Otros trastornos respiratorios,1,masculino,04.De 55 a 74 anios,1,04,De 55 a 74 anios,NEUMONOLOGÍA,1,1.814367302537006,976
66,SALTA,A41,Otras Sepsis,2,femenino,04.De 55 a 74 anios,16,04,De 55 a 74 anios,INFECTOLOGÍA,1,0.514793286430103,1120
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I25,Enfermedad isquémica crónica del corazón,1,masculino,04.De 55 a 74 anios,5,04,De 55 a 74 anios,CARDIOLOGÍA,1,4.903988474345726,1761
